fips,Name,outcome_p25,outcome_p50,outcome_p75,ratio_living_wage_2014,ratio_living_wage_2024,ratio_living_wage_change,living_wage_increase
56037,"Sweetwater County, WY",40666.0,49440.0,59267.0,0.9647181757580038,0.7265382912793271,-0.23817988447867666,0
48093,"Comanche County, TX",37029.0,47354.0,59255.0,0.6130188665138359,0.5956441878771975,-0.01737467863663833,0
22109,"Terrebonne Parish, LA",34928.0,46148.0,59251.0,0.9501236152501196,0.694090382387022,-0.25603323286309754,0
35025,"Lea County, NM",38107.0,47973.0,59248.0,0.8913332388820506,0.6669001400840504,-0.22443309879800022,0
17105,"Livingston County, IL",34676.0,46001.0,59244.0,0.7301770887944575,0.6069751844399732,-0.1232019043544843,0
46107,"Potter County, SD",49861.0,54466.0,59236.0,0.5765987677413622,0.5559720139930034,-0.02062675374835876,0
42083,"McKean County, PA",35314.0,46365.0,59234.0,0.7212649074665659,0.5629370629370629,-0.158327844529503,0
48247,"Jim Hogg County, TX",34166.0,45698.0,59217.0,0.8427738645770645,0.7020822210357714,-0.14069164354129304,0
51107,"Loudoun County, VA",41747.0,50022.0,59208.0,0.8474890762502585,0.5742957746478873,-0.2731933016023712,0
54091,"Taylor County, WV",32256.0,44594.0,59207.0,0.7245415747742942,0.6700477326968973,-0.054493842077396826,0
55075,"Marinette County, WI",36290.0,46914.0,59205.0,0.657144262929261,0.5752516010978957,-0.08189266183136523,0
36001,"Albany County, NY",35202.0,46288.0,59204.0,0.6918276614247206,0.7072691552062869,0.015441493781566229,1
55037,"Florence County, WI",37312.0,47494.0,59199.0,0.4321679455800011,0.3894220040169605,-0.042745941563040624,0
42079,"Luzerne County, PA",35589.0,46505.0,59189.0,0.6936375089641917,0.5598958333333334,-0.13374167563085837,0
42033,"Clearfield County, PA",36395.0,46961.0,59171.0,0.6483433260665814,0.571296936189818,-0.07704638987676338,0
48331,"Milam County, TX",34367.0,45792.0,59163.0,0.8824218509685067,0.6784582893347413,-0.2039635616337654,0
27017,"Carlton County, MN",35902.0,46672.0,59158.0,0.6445861005885571,0.59963495812755,-0.044951142461007176,0
17193,"White County, IL",38345.0,48072.0,59157.0,0.6419010791421998,0.5442215637109642,-0.09767951543123565,0
42069,"Lackawanna County, PA",36257.0,46874.0,59154.0,0.6762737241548115,0.5331337737407101,-0.14313995041410132,0
22035,"East Carroll Parish, LA",25653.0,40818.0,59153.0,0.5887377209136959,0.5303430079155673,-0.058394712998128595,0
19121,"Madison County, IA",42993.0,50689.0,59132.0,0.5879816174983802,0.5315047367261512,-0.05647688077222901,0
42007,"Beaver County, PA",34959.0,46115.0,59128.0,0.7014351894971805,0.610032362459547,-0.09140282703763358,0
19013,"Black Hawk County, IA",34208.0,45686.0,59126.0,0.7720319656992833,0.6799857718757409,-0.0920461938235424,0
34025,"Monmouth County, NJ",36703.0,47115.0,59121.0,0.728238621106677,0.5294989854846263,-0.19873963562205077,0
17125,"Mason County, IL",30109.0,43325.0,59114.0,0.5635353645769433,0.4628786153495787,-0.10065674922736462,0
30043,"Jefferson County, MT",46083.0,52376.0,59094.0,0.5973779177539092,0.498006076718572,-0.09937184103533725,0
17023,"Clark County, IL",38736.0,48268.0,59093.0,0.5697773623846493,0.4959285229586066,-0.07384883942604265,0
19051,"Davis County, IA",40669.0,49364.0,59087.0,0.6073817492080327,0.546699595868882,-0.060682153339150724,0
42037,"Columbia County, PA",35627.0,46479.0,59074.0,0.6411939286380535,0.518344709897611,-0.12284921874044252,0
20031,"Coffey County, KS",41533.0,49842.0,59067.0,1.091343585167514,0.8419421487603306,-0.24940143640718337,0
20003,"Anderson County, KS",37493.0,47540.0,59059.0,0.5724107007502932,0.6026080084299262,0.030197307679633023,1
31021,"Burt County, NE",45052.0,51786.0,59044.0,0.5729495412659491,0.4943076208178439,-0.0786419204481052,0
18073,"Jasper County, IN",39120.0,48463.0,59041.0,0.6483671778076482,0.4851586489252815,-0.1632085288823667,0
27137,"St. Louis County, MN",36785.0,47122.0,59028.0,0.6801144683375328,0.6308309828596225,-0.04928348547791028,0
36103,"Suffolk County, NY",37974.0,47801.0,59022.0,0.6294122226645329,0.5353876459828338,-0.09402457668169906,0
26109,"Menominee County, MI",38553.0,48129.0,59013.0,0.5897134463563118,0.5338180978762697,-0.055895348480042184,0
29163,"Pike County, MO",33850.0,45424.0,58989.0,0.5790146716811366,0.5161290322580645,-0.06288563942307213,0
17005,"Bond County, IL",32785.0,44801.0,58973.0,0.608894822615241,0.5394099515631879,-0.06948487105205303,0
08051,"Gunnison County, CO",40767.0,49368.0,58969.0,0.5526641416675311,0.5059698571148953,-0.0466942845526358,0
48013,"Atascosa County, TX",35122.0,46141.0,58962.0,0.8411296434134653,0.7196790939122227,-0.12145054950124257,0
49043,"Summit County, UT",50208.0,54518.0,58958.0,0.6006784307494994,0.5685015828350334,-0.03217684791446607,0
41055,"Sherman County, OR",33745.0,45349.0,58955.0,0.6689555975805669,0.6565974407384099,-0.01235815684215702,0
18051,"Gibson County, IN",36284.0,46803.0,58948.0,0.8933495302698407,0.7293762575452717,-0.16397327272456896,0
19001,"Adair County, IA",42886.0,50544.0,58943.0,0.6222450991231324,0.5965444781695074,-0.02570062095362502,0
48011,"Armstrong County, TX",40210.0,49040.0,58942.0,0.6100171768558602,0.6437924345295829,0.03377525767372269,1
26063,"Huron County, MI",40563.0,49239.0,58940.0,0.6351473439529459,0.6142022357723577,-0.020945108180588257,0
42017,"Bucks County, PA",38483.0,48055.0,58936.0,0.774871395044322,0.4814957594448728,-0.29337563559944924,0
49041,"Sevier County, UT",40835.0,49391.0,58935.0,0.5476641357295866,0.4909090909090909,-0.056755044820495704,0
40085,"Love County, OK",34434.0,45733.0,58926.0,0.5694047909987191,0.5312430755594948,-0.03816171543922431,0
29137,"Monroe County, MO",36292.0,46797.0,58922.0,0.56104525083586,0.5084319154291468,-0.0526133354067132,0
55099,"Price County, WI",42734.0,50447.0,58917.0,0.6046794300296312,0.5371428571428571,-0.06753657288677406,0
55041,"Forest County, WI",37604.0,47514.0,58849.0,0.5548823004977792,0.5020632737276479,-0.05281902677013128,0
17063,"Grundy County, IL",34857.0,45938.0,58840.0,0.8276426934228125,0.6566347469220246,-0.17100794650078788,0
42025,"Carbon County, PA",37444.0,47409.0,58823.0,0.5352894050813827,0.4334677419354839,-0.1018216631458988,0
29211,"Sullivan County, MO",36398.0,46813.0,58814.0,0.6344207629560209,0.5772889417360285,-0.057131821219992385,0
55027,"Dodge County, WI",37505.0,47430.0,58788.0,0.6801348586198508,0.6323172078639275,-0.04781765075592326,0
51017,"Bath County, VA",38111.0,47775.0,58781.0,0.5911828874957205,0.6427725118483413,0.05158962435262082,1
37095,"Hyde County, NC",29130.0,42633.0,58776.0,0.4994087544970176,0.4987864077669903,-0.0006223467300273122,0
41023,"Grant County, OR",38720.0,48122.0,58774.0,0.5793591604695382,0.5775211017325632,-0.0018380587369749568,0
48069,"Castro County, TX",35350.0,46193.0,58773.0,0.6652752435686984,0.5664993726474279,-0.09877587092127049,0
31087,"Hitchcock County, NE",54407.0,56588.0,58744.0,0.6506764965202014,0.5500223813786929,-0.10065411514150857,0
17123,"Marshall County, IL",33982.0,45398.0,58742.0,0.6405685837154672,0.513256288239293,-0.12731229547617418,0
56043,"Washakie County, WY",36909.0,47068.0,58732.0,0.6834555679558931,0.5793966323666979,-0.10405893558919521,0
17047,"Edwards County, IL",38387.0,47911.0,58730.0,0.6509165437368937,0.4911339244050396,-0.15978261933185406,0
28061,"Jasper County, MS",26964.0,41388.0,58723.0,0.7401430500383956,0.5968790637191157,-0.14326398631927995,0
54095,"Tyler County, WV",35713.0,46373.0,58704.0,0.8409857564344485,0.6793802145411204,-0.1616055418933281,0
40081,"Lincoln County, OK",33000.0,44815.0,58703.0,0.6019773677268319,0.547330641543293,-0.05464672618353883,0
22077,"Pointe Coupee Parish, LA",29348.0,42725.0,58693.0,0.6076102742057952,0.6308991554893195,0.023288881283524354,1
48279,"Lamb County, TX",33001.0,44809.0,58688.0,0.6740157686545161,0.6475556693114922,-0.026460099343023846,0
51678,"Lexington city, VA",33208.0,44928.0,58685.0,0.6480849259839122,0.6360751124041258,-0.012009813579786366,0
34037,"Sussex County, NJ",38805.0,48130.0,58680.0,0.6115202055427558,0.448015873015873,-0.1635043325268828,0
29013,"Bates County, MO",32041.0,44256.0,58671.0,0.5432355884618406,0.473593570608496,-0.06964201785334462,0
22101,"St. Mary Parish, LA",30313.0,43260.0,58656.0,0.9396225324063384,0.744375,-0.1952475324063384,0
48253,"Jones County, TX",35292.0,46110.0,58656.0,0.7541613576367859,0.6324752990119604,-0.12168605862482551,0
42131,"Wyoming County, PA",38937.0,48191.0,58650.0,0.7877675002992534,0.6218381112984823,-0.16592938900077103,0
42075,"Lebanon County, PA",35798.0,46391.0,58631.0,0.6506980708218689,0.5109279141104295,-0.13977015671143944,0
48025,"Bee County, TX",34230.0,45493.0,58626.0,0.7746217181203076,0.5925537493445202,-0.18206796877578735,0
29131,"Miller County, MO",31864.0,44133.0,58619.0,0.5692558997166153,0.5018939393939393,-0.06736196032267594,0
28007,"Attala County, MS",29824.0,42963.0,58607.0,0.6378758808369545,0.5579573088354499,-0.07991857200150454,0
48059,"Callahan County, TX",37957.0,47608.0,58597.0,0.7009264382741892,0.6620707596253903,-0.03885567864879891,0
17147,"Piatt County, IL",36218.0,46614.0,58587.0,0.5539402668138429,0.4765674477517417,-0.0773728190621012,0
51105,"Lee County, VA",28881.0,42415.0,58582.0,0.5367311169327378,0.6004427227448811,0.0637116058121433,1
08021,"Conejos County, CO",42221.0,50009.0,58576.0,0.5052576727319675,0.4900024685262898,-0.01525520420567772,0
01075,"Lamar County, AL",34164.0,45429.0,58564.0,0.673112236492662,0.6377151799687011,-0.03539705652396097,0
28097,"Montgomery County, MS",27349.0,41539.0,58552.0,0.612449285933575,0.5376776615714669,-0.07477162436210805,0
39115,"Morgan County, OH",32622.0,44537.0,58549.0,0.5937376804978064,0.5370979103075839,-0.05663977019022248,0
33007,"Coos County, NH",33280.0,44911.0,58542.0,0.6217117866070485,0.5295998349834984,-0.09211195162355013,0
48163,"Frio County, TX",34027.0,45338.0,58532.0,0.998315965035799,0.7368941641938676,-0.26142180084193145,0
40049,"Garvin County, OK",34991.0,45883.0,58519.0,0.781093332970705,0.625144575526255,-0.15594875744445003,0
17041,"Douglas County, IL",39221.0,48293.0,58515.0,0.6437041720611386,0.6024930747922438,-0.041211097268894825,0
48387,"Red River County, TX",31491.0,43874.0,58509.0,0.5937031808359537,0.5703396630115004,-0.02336351782445334,0
